Oligoryzomys_longicaudatus 3.32324
Oligoryzomys_nigripes 3.12016
Oryzomys_capito 4.14551
Oryzomys_palustris 3.8643
Oryzomys_subflavus 2.0149
Oxymycterus_rufus 4.44852
Reithrodon_auritus 4.27902
Rhipidomys_latimanus 4.05178
Rhipidomys_mastacalis 4.31749
Wiedomys_pyrrhorhinos 3.85015
Zygodontomys_brevicauda 4.06044
Sigmodon_alstoni 4.01998
Sigmodon_fulviventer 5.35186
Sigmodon_hispidus 5.22036
Sigmodon_leucotis 4.90897
Sigmodon_ochrognathus 4.7333
Nyctomys_sumichrasti 3.9765
Ototylomys_phyllotis 4.61512
Tylomys_nudicaudus 5.63479
Baiomys_taylori 2.05796
Scotinomys_teguina 2.48491
Scotinomys_xerampelinus 2.70805
Ochrotomys_nuttalli 3.09104
Neotomodon_alstoni 3.91202
Podomys_floridanus 3.44202
Megadontomys_thomasi 4.70953
Peromyscus_attwateri 3.4012
Peromyscus_boylii 3.3569
Peromyscus_californicus 3.73767
Peromyscus_crinitus 2.793
Peromyscus_difficilis 3.3322
Peromyscus_eremicus 3.21888
Peromyscus_gossypinus 3.3673
Peromyscus_gratus 3.29213
Peromyscus_hooperi 3.58352
Peromyscus_leucopus 3.13549
Peromyscus_maniculatus 3.02042
Peromyscus_megalops 4.26268
Peromyscus_melanocarpus 4.07754
Peromyscus_melanophrys 3.68888
Peromyscus_melanotis 3.67883
Peromyscus_mexicanus 4.10264
Peromyscus_nasutus 3.3322
Peromyscus_pectoralis 3.44999
Peromyscus_perfulvus 3.68888
Peromyscus_polionotus 2.63906
Peromyscus_sitkensis 3.34286
Peromyscus_truei 3.29584
Peromyscus_yucatanicus 3.26957
Onychomys_leucogaster 3.68888
Onychomys_torridus 2.94444
Reithrodontomys_fulvescens 2.52573
Reithrodontomys_humulis 2.33214
Reithrodontomys_megalotis 2.40062
Reithrodontomys_montanus 2.19722
Reithrodontomys_raviventris 2.40243
Hodomys_alleni 5.90808
Neotoma_albigula 5.28827
Neotoma_devia 4.57161
Neotoma_floridana 5.91485
Neotoma_lepida 4.83095
Neotoma_mexicana 5.31321
Neotoma_micropus 5.46523
Neotoma_stephensi 4.95583
Neotoma_phenax 5.42715
Neotoma_cinerea 5.81562
Neotoma_fuscipes 5.45352
Cricetus_cricetus 6.22786
Cricetulus_migratorius 3.42751
Mesocricetus_auratus 4.65396
Mesocricetus_brandti 5.28574
Phodopus_campbelli 3.15274
Phodopus_sungorus 3.15274
Alticola_argentatus 3.62966
Alticola_roylei 3.55535
Alticola_strelzowi 3.91202
Clethrionomys_californicus 3.16125
Clethrionomys_gapperi 3.02383
Clethrionomys_glareolus 3.03351
Clethrionomys_rufocanus 3.38439
Clethrionomys_rutilus 3.21888
Hyperacrius_wynnei 3.96272
Dinaromys_bogdanovi 4.02535
Arborimus_albipes 3.13549
Arborimus_longicaudus 3.13549
Arborimus_pomo 3.58352
Phenacomys_intermedius 3.49651
Phenacomys_ungava 3.29584
Arvicola_sapidus 5.23378
Arvicola_terrestris 4.78749
Chionomys_nivalis 3.98898
Dicrostonyx_groenlandicus 4.00824
Dicrostonyx_hudsonius 4.04305
Dicrostonyx_richardsoni 4.00733
Dicrostonyx_torquatus 4.44265
Ellobius_fuscocapillus 4.38203
Ellobius_talpinus 3.63759
Eolagurus_luteus 3.2581
Lagurus_lagurus 3.01062
Lemmiscus_curtatus 3.30211
Lemmus_lemmus 3.94488
Lemmus_sibiricus 4.08092
Myopus_schisticolor 3.21888
Synaptomys_borealis 3.05871
Synaptomys_cooperi 3.61227
Microtus_agrestis 3.82864
Microtus_fortis 4.14313
Microtus_chrotorrhinus 3.66356
Microtus_richardsoni 4.66532
Microtus_xanthognathus 4.9523
Microtus_longicaudus 3.60278
Microtus_mexicanus 3.55535
Microtus_arvalis 3.31419
Microtus_guentheri 3.94352
Microtus_socialis 3.8712
Microtus_californicus 3.97968
Microtus_canicaudus 3.56388
Microtus_montanus 3.90197
Microtus_oregoni 3.02042
Microtus_breweri 3.98898
Microtus_pennsylvanicus 3.77666
Microtus_townsendii 4.00369
Microtus_montebelli 3.68512
Microtus_oeconomus 4.53614
Microtus_ochrogaster 3.68888
Microtus_pinetorum 3.23868
Microtus_abbreviatus 3.91202
Microtus_gregalis 3.86073
Microtus_miurus 3.6763
Microtus_subterraneus 2.97041
Neofiber_alleni 5.59471
Ondatra_zibethicus 7.03509
Meriones_hurrianae 4.2485
Meriones_crassus 3.87743
Meriones_libycus 4.34381
Meriones_meridianus 3.97029
Meriones_shawi 5.22036
Meriones_tristrami 4.65396
Meriones_unguiculatus 3.97406
Meriones_vinogradovi 5.01064
Meriones_persicus 4.60517
Sekeetamys_calurus 3.65066
Psammomys_obesus 5.17801
Rhombomys_opimus 4.96284
Desmodilliscus_braueri 2.30259
Desmodillus_auricularis 3.9982
Gerbillurus_paeba 3.3499
Gerbillurus_setzeri 3.65325
Gerbillurus_tytonis 3.17805
Gerbillus_andersoni 3.09104
Gerbillus_cheesmani 3.76931
Gerbillus_dasyurus 3.19458
Gerbillus_gerbillus 3.21888
Gerbillus_gleadowi 3.26194
Gerbillus_henleyi 2.45959
Gerbillus_nanus 2.91777
Gerbillus_pyramidum 3.61092
Pachyuromys_duprasi 3.48124
Tatera_indica 4.98819
Tatera_afra 4.31482
Tatera_brantsii 4.31749
Tatera_inclusa 4.8752
Tatera_leucogaster 4.17223
Tatera_nigricauda 4.7362
Tatera_robusta 4.5326
Tatera_valida 4.72739
Taterillus_gracilis 3.94835
Taterillus_pygargus 3.87328
Beamys_hindei 4.62173
Cricetomys_gambianus 6.99632
Saccostomus_campestris 3.8582
Hypogeomys_antimena 7.1309
Calomyscus_bailwardi 3.01553
Calomyscus_mystax 3.01553
Cannomys_badius 6.47697
Rhizomys_pruinosus 7.80384
Rhizomys_sumatrensis 8.00637
Tachyoryctes_splendens 5.33513
Petromyscus_collinus 3.04452
Dendromus_melanotis 1.99606
Dendromus_mesomelas 2.36085
Dendromus_mystacalis 1.97408
Steatomys_krebsii 3.17805
Steatomys_pratensis 3.23985
Lophiomys_imhausi 6.62672
Malacothrix_typica 2.51204
Mystromys_albicaudatus 4.66344
Nannospalax_leucodon 5.18178
Castor_canadensis 9.88363
Castor_fiber 9.85219
Perognathus_fasciatus 2.44669
Perognathus_flavescens 2.19722
Perognathus_flavus 2.05796
Perognathus_inornatus 2.15756
Perognathus_longimembris 2.19722
Perognathus_merriami 2.07944
Perognathus_parvus 3.00072
Chaetodipus_formosus 2.96785
Chaetodipus_penicillatus 2.72327
Chaetodipus_intermedius 2.80336
Chaetodipus_nelsoni 2.66723
Chaetodipus_fallax 2.92852
Chaetodipus_californicus 3.23868
Chaetodipus_hispidus 3.56247
Dipodomys_ordii 3.9982
Dipodomys_ingens 4.8828
Dipodomys_panamintinus 4.28221
Dipodomys_heermanni 4.17439
Dipodomys_stephensi 4.16667
Dipodomys_venustus 4.40672
Dipodomys_elephantinus 4.44265
Dipodomys_agilis 4.1038
Dipodomys_microps 4.01024
Dipodomys_californicus 4.44218
Dipodomys_merriami 3.68888
Dipodomys_nitratoides 3.56953
Dipodomys_deserti 4.7185
Dipodomys_spectabilis 4.78415
Microdipodops_megacephalus 2.59898
Microdipodops_pallidus 2.60639
Thomomys_bottae 4.63957
Thomomys_townsendii 5.45104
Thomomys_umbrinus 4.60517
Thomomys_bulbivorus 5.88583
Thomomys_talpoides 4.51525
Thomomys_monticola 4.38203
Geomys_personatus 5.98394
Geomys_bursarius 5.17428
Geomys_arenarius 5.34711
Geomys_pinetis 4.95934
Pappogeomys_castanops 5.5835
Heteromys_goldmani 4.44265
Heteromys_desmarestianus 4.34381
Heteromys_oresterus 4.39445
Liomys_adspersus 4.17439
Liomys_salvini 3.71357
Liomys_pictus 3.91202
Liomys_irroratus 3.7495
Heteromys_anomalus 4.2485
Orthogeomys_hispidus 6.47697
Orthogeomys_cherriei 5.4161
Octodon_degus 5.45959
Massoutiera_mzabi 5.26786
Ctenodactylus_gundi 5.66573
Ctenodactylus_vali 5.16336
Ctenomys_haigi 5.09987
Ctenomys_opimus 5.99146
Ctenomys_torquatus 5.61677
Ctenomys_talarum 4.60517
Ctenomys_peruanus 6.19441
Hydrochaeris_hydrochaeris 10.9151
Dinomys_branickii 9.43348
Petromus_typicus 5.29832
Abrocoma_cinerea 5.52146
Kerodon_rupestris 6.85646
Cavia_porcellus 6.5903
Cavia_tschudii 6.45755
Cavia_aperea 5.83188
Microcavia_australis 5.85793
Galea_musteloides 5.8226
Galea_spixii 5.7869
Myoprocta_acouchy 6.65286
Dasyprocta_punctata 7.8917
Dasyprocta_leporina 8.09102
Dasyprocta_cristata 7.88231
Myocastor_coypus 8.87487
Thrichomys_apereoides 5.92292
Hoplomys_gymnurus 6.22258
Proechimys_cayennensis 5.87633
Proechimys_guairae 5.85793
Proechimys_semispinosus 6.21461
Makalata_armata 5.6204
Echimys_chrysurus 6.46147
Kannabateomys_amblyonyx 6.13123
Capromys_pilorides 8.45176
Geocapromys_brownii 7.31322
Geocapromys_ingrahami 6.49224
Plagiodontia_aedium 7.14441
Dolichotis_patagonum 9.43348
Dolichotis_salinicola 7.37776
Agouti_paca 9.10498
Hystrix_africaeaustralis 9.66014
Hystrix_cristata 9.81648
Hystrix_brachyura 8.9872
Hystrix_indica 9.5922
Hystrix_pumila 7.91571
Atherurus_macrourus 7.6009
Atherurus_africanus 8.06464
Thryonomys_swinderianus 8.2127
Thryonomys_gregorianus 7.53903
Heterocephalus_glaber 3.55535
Heliophobius_argenteocinereus 5.07517
Cryptomys_damarensis 4.96981
Cryptomys_hottentotus 4.88658
Cryptomys_ochraceocinereus 5.29832
Georychus_capensis 5.1985
Bathyergus_suillus 6.45362
Bathyergus_janetta 5.80513
Erethizon_dorsatum 9.10498
Sphiggurus_villosus 7.46737
Sphiggurus_mexicanus 7.6009
Coendou_prehensilis 8.26873
Lagostomus_maximus 8.08641
Chinchilla_lanigera 6.46537
Chinchilla_brevicaudata 6.21461
Lagidium_peruanum 7.14677
Lagidium_viscacia 6.39693
Spalacopus_cyanus 4.58548
Octodontomys_gliroides 5.0626
Aplodontia_rufa 6.53233
Marmota_caudata 8.31874
Marmota_sibirica 8.9872
Marmota_broweri 8.06464
Marmota_marmota 7.60589
Marmota_monax 8.13535
Marmota_flaviventris 7.98276
Marmota_olympus 8.7483
Marmota_caligata 8.75516
