Artibeus.glaucus	2.5014359517
Malacothrix.typica	2.51204
Mus.triton	2.52172
Sorex.palustris	2.52333
Reithrodontomys.fulvescens	2.52573
Artibeus.cinereus	2.533696814
Rhinolophus.capensis	2.5494451709
Asellia.tridens	2.5494451709
Mus.spretus	2.54945
Rhinopoma.hardwickei	2.5572273114
Chaerephon.pumila	2.5649493575
Myosorex.cafer	2.56495
Carollia.castanea	2.5726122302
Molossus.molossus	2.5915163848
Microdipodops.megacephalus	2.59898
Harpiocephalus.harpia	2.6026896854
Microdipodops.pallidus	2.60639
Myotis.tricolor	2.6100697927
Eptesicus.fuscus	2.6100697927
Pteronotus.gymnonotus	2.6100697927
Crocidura.hirta	2.6152
Rhinolophus.affinis	2.6173958328
Triaenops.persicus	2.6173958328
Chiroderma.trinitatum	2.6173958328
Microgale.cowani	2.624668592
Platyrrhinus.helleri	2.6246685922
Rhinolophus.pearsonii	2.6318888401
Nyctophilus.gouldi	2.6390573296
Peromyscus.polionotus	2.63906
Cremnomys.blanfordi	2.64617
Mormopterus.beccarii	2.6532419646
Neomys.fodiens	2.66166
Balionycteris.maculata	2.6672282066
Nycteris.tragata	2.6672282066
Chaetodipus.nelsoni	2.66723
Nycteris.macrotis	2.6741486494
Blarina.hylophaga	2.67415
Exilisciurus.exilis	2.68102
Rhinolophus.trifoliatus	2.6810215287
Macroglossus.minimus	2.6810215287
Micronycteris.brachyotis	2.6878474938
Miniopterus.inflatus	2.701361213
Monophyllus.plethodon	2.701361213
Scotinomys.xerampelinus	2.70805
Crocidura.turba	2.70805
Euderma.maculatum	2.7080502011
Miniopterus.magnater	2.7080502011
Myotis.dasycneme	2.7080502011
Eptesicus.demissus	2.7080502011
Chaetodipus.penicillatus	2.72327
Miniopterus.tristis	2.7472709143
Mormoops.megalophylla	2.7536607124
Idiurus.zenkeri	2.75684
Sorex.bendirii	2.76506
Anoura.geoffroyi	2.7725887222
Macrotus.waterhousii	2.7725887222
Neomys.anomalus	2.77259
Pipistrellus.stenopterus	2.778819272
Syconycteris.australis	2.778819272
Artibeus.hartii	2.778819272
Platyrrhinus.brachycephalus	2.778819272
Uroderma.bilobatum	2.7850112422
Peromyscus.crinitus	2.793
Chaetodipus.intermedius	2.80336
Myosciurus.pumilio	2.80336
Chaerephon.jobensis	2.8033603809
Artibeus.toltecus	2.8094026954
Hylomyscus.stella	2.81541
Anoura.cultrata	2.8390784635
Crocidura.viaria	2.83908
Leggadina.lakedownensis	2.8622
Sturnira.bidens	2.8622008809
Molossops.greenhalli	2.8622008809
Calomys.musculinus	2.8679
Mus.cervicolor	2.87356
Chironax.melanocephalus	2.8735646396
Tadarida.aegyptiaca	2.8735646396
Carollia.perspicillata	2.8791984573
Megaloglossus.woermanni	2.8848007128
Pseudomys.novaehollandiae	2.89037
Haplonycteris.fischeri	2.8903717579
Lonchorhina.aurita	2.8903717579
Zapus.hudsonius	2.90417
Sphaeronycteris.toxophyllum	2.9123506646
Nycteris.javanica	2.9123506646
Gerbillus.nanus	2.91777
Chaetodipus.fallax	2.92852
Neacomys.tenuipes	2.94444
Onychomys.torridus	2.94444
Rhinolophus.eloquens	2.9496883351
Scotophilus.kuhlii	2.9652730661
Artibeus.concolor	2.9652730661
Chaetodipus.formosus	2.96785
Microtus.subterraneus	2.97041
Urotrichus.talpoides	2.97041
Acomys.wilsoni	2.99573
Leggadina.forresti	2.99573
Pseudomys.apodemoides	2.99573
Hylomyscus.alleni	2.99573
Rhinolophus.clivosus	3.0007198151
Perognathus.parvus	3.00072
Sturnira.lilium	3.0056826044
Pteronotus.parnellii	3.0056826044
Lagurus.lagurus	3.01062
Calomyscus.bailwardi	3.01553
Calomyscus.mystax	3.01553
Mus.musculus	3.02042
Peromyscus.maniculatus	3.02042
Microtus.oregoni	3.02042
Hipposideros.larvatus	3.0204248861
Hipposideros.maggietaylorae	3.0204248861
Clethrionomys.gapperi	3.02383
Clethrionomys.glareolus	3.03351
Praomys.morio	3.04452
Oligoryzomys.flavescens	3.04452
Petromyscus.collinus	3.04452
Tonatia.schulzi	3.0587070727
Scotonycteris.zenkeri	3.0587070727
Synaptomys.borealis	3.05871
Napaeozapus.insignis	3.06011
Eligmodontia.typus	3.06339
Apodemus.agrarius	3.06805
Blarina.brevicauda	3.07408
Mops.niveiventer	3.0773122605
Scotomanes.ornatus	3.0819099698
Macroglossus.sobrinus	3.0819099698
Ochrotomys.nuttalli	3.09104
Gerbillus.andersoni	3.09104
Crocidura.flavescens	3.09104
Scotophilus.borbonicus	3.0910424534
Eptesicus.serotinus	3.0978374965
Platyrrhinus.lineatus	3.1179499063
Megaderma.spasma	3.1179499063
Oligoryzomys.nigripes	3.12016
Taphozous.melanopogon	3.1223649245
Leptonycteris.nivalis	3.126760536
Centurio.senex	3.1311369106
Peromyscus.leucopus	3.13549
Arborimus.albipes	3.13549
Arborimus.longicaudus	3.13549
Antrozous.pallidus	3.1354942159
Tonatia.carrikeri	3.1354942159
Eremitalpa.granti	3.135494216
Taphozous.longimanus	3.1441522787
Apodemus.sylvaticus	3.15188
Lavia.frons	3.1527360224
Phodopus.campbelli	3.15274
Phodopus.sungorus	3.15274
Rhinolophus.ferrumequinum	3.1570004212
Rhinolophus.yunanensis	3.1570004212
Clethrionomys.californicus	3.16125
Zapus.trinotatus	3.17805
Gerbillurus.tytonis	3.17805
Steatomys.krebsii	3.17805
Graphiurus.murinus	3.17805
Megaerops.ecaudatus	3.1780538303
Taphozous.australis	3.1780538303
Scotophilus.dinganii	3.1904763503
Gerbillus.dasyurus	3.19458
Sturnira.tildae	3.1945831323
Leptonycteris.curasoae	3.1986731176
Pseudomys.desertor	3.21888
Peromyscus.eremicus	3.21888
Clethrionomys.rutilus	3.21888
Myopus.schisticolor	3.21888
Gerbillus.gerbillus	3.21888
Dryomys.nitedula	3.21888
Micropteropus.pusillus	3.2228678461
Chiropodomys.gliroides	3.23868
Microtus.pinetorum	3.23868
Chaetodipus.californicus	3.23868
Steatomys.pratensis	3.23985
Myotis.myotis	3.2425923515
Sturnira.ludovici	3.2542429687
Akodon.boliviensis	3.25617
Cardioderma.cor	3.258096538
Pseudomys.albocinereus	3.2581
Eolagurus.luteus	3.2581
Paranyctimene.raptor	3.2619353143
Chiroderma.salvini	3.2619353143
Gerbillus.gleadowi	3.26194
Calcochloris.obtusirostris	3.269568939
Peromyscus.yucatanicus	3.26957
Calomys.lepidus	3.28091
Mops.condylurus	3.290265821
Peromyscus.gratus	3.29213
Nyctalus.noctula	3.295836866
Casinycteris.argynnis	3.295836866
Praomys.delectorum	3.29584
Calomys.hummelincki	3.29584
Peromyscus.truei	3.29584
Phenacomys.ungava	3.29584
Glirulus.japonicus	3.29584
Lemmiscus.curtatus	3.30211
Akodon.azarae	3.30798
Muscardinus.avellanarius	3.30798
Taphozous.hildegardeae	3.3105430134
Microtus.arvalis	3.31419
Oligoryzomys.longicaudatus	3.32324
Peromyscus.difficilis	3.3322
Peromyscus.nasutus	3.3322
Neamblysomus.julianae	3.33220451
Akodon.olivaceus	3.33328
